make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Fiat Tipo,13800.0,Station wagon,Used,No,95000.0,Manual,Diesel,Dealer,1248.0,5.0,106.0,Front,5,1395.0,Yes,Cloth,1.0,unefficient,3.0,70.0,4.2,Standard,Standard,Safety Premium Package
Fiat Tipo,10990.0,Station wagon,Used,Yes,63678.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,2.0,efficient,5.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat 500X,17990.0,Station wagon,Used,Yes,94566.0,Automatic,Diesel,Dealer,1956.0,6.0,144.0,4WD,2,1570.0,Yes,Part/Full Leather,1.0,unefficient,6.0,103.0,5.5,Standard,Standard,Safety Premium Package
Fiat 500X,18700.0,Station wagon,Used,No,95000.0,Automatic,Diesel,Dealer,1956.0,5.0,144.0,4WD,8,1570.0,Yes,Part/Full Leather,1.0,unefficient,6.0,103.0,5.5,Standard,Plus,Safety Premium Package
Fiat Tipo,34900.0,Station wagon,Demonstration,No,6430.0,Manual,Diesel,Dealer,1469.0,5.0,119.0,Front,2,1355.0,Yes,Cloth,1.0,efficient,0.0,96.0,5.2,Standard,Standard,Safety Premium Package
Fiat Tipo,18990.0,Station wagon,Employee's car,Yes,49000.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,1,1470.0,No,Cloth,1.0,efficient,1.0,96.0,4.5,Standard,Plus,Safety Premium Package
Fiat Tipo,16990.0,Station wagon,Pre-registered,No,8.0,Manual,Benzine,Dealer,999.0,5.0,126.0,Front,2,1345.0,No,Cloth,1.0,efficient,1.0,74.0,5.3,Standard,Plus,Safety Premium Package
Fiat Tipo,28000.0,Station wagon,Pre-registered,No,5.0,Semi-automatic,Diesel,Dealer,1468.0,7.0,120.0,Front,2,1320.0,No,Cloth,1.0,efficient,0.0,96.0,5.6,Premium,Plus,Safety Premium Package
Fiat Tipo,23000.0,Station wagon,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,5.0,130.0,Front,1,1335.0,No,Cloth,1.0,efficient,0.0,74.0,5.5,Standard,Plus,Safety Premium Package
Fiat Tipo,19990.0,Station wagon,Pre-registered,No,1.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,2,1470.0,No,Cloth,1.0,efficient,1.0,96.0,3.7,Standard,Standard,Safety Standard Package
Fiat 500X,17500.0,Station wagon,Used,Yes,95400.0,Automatic,Benzine,Dealer,1332.0,6.0,128.0,Front,7,1395.0,Yes,Part/Full Leather,1.0,unefficient,3.0,110.0,5.6,Standard,Standard,Safety Premium Package
Fiat Tipo,15000.0,Station wagon,Used,No,91000.0,Automatic,Diesel,Dealer,1598.0,6.0,118.0,Front,3,1395.0,No,Part/Full Leather,1.0,efficient,4.0,88.0,4.5,Standard,Standard,Safety Premium Plus Package
Fiat Tipo,14500.0,Station wagon,Used,No,79774.0,Automatic,Diesel,Dealer,1598.0,6.0,110.0,Front,3,1320.0,No,Part/Full Leather,2.0,efficient,5.0,88.0,0.0,Standard,Plus,Safety Premium Package
Fiat 500X,29999.0,Station wagon,Used,No,3000.0,Manual,Benzine,Dealer,1469.0,5.0,133.0,Front,1,1570.0,No,Part/Full Leather,1.0,unefficient,0.0,98.0,6.0,Standard,Plus,Safety Premium Package
Fiat Tipo,22690.0,Station wagon,Pre-registered,Yes,1.0,Manual,Benzine,Dealer,999.0,5.0,126.0,Front,6,1225.0,No,Cloth,1.0,efficient,1.0,74.0,5.6,Premium,Plus,Safety Premium Package
Fiat Tipo,20490.0,Station wagon,Pre-registered,No,10.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,8,1320.0,No,Cloth,1.0,efficient,0.0,74.0,5.1,Standard,Plus,Safety Premium Package
Fiat Tipo,17690.0,Station wagon,Used,No,10.0,Manual,Benzine,Dealer,1368.0,6.0,162.0,Front,7,1320.0,Yes,Cloth,1.0,unefficient,3.0,88.0,7.1,Premium,Standard,Safety Premium Package
Fiat Tipo,19800.0,Station wagon,Used,No,33787.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,2,1465.0,No,Cloth,1.0,unefficient,2.0,88.0,4.6,Standard,Plus,Safety Premium Package
Fiat Tipo,38038.0,Station wagon,Demonstration,No,5.0,Manual,Diesel,Dealer,1469.0,5.0,119.0,Front,3,1355.0,No,Cloth,1.0,efficient,0.0,96.0,5.2,Standard,Standard,Safety Premium Package
Fiat Tipo,15900.0,Station wagon,Used,No,80000.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,2,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,12450.0,Station wagon,Used,Yes,129857.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,4,1395.0,Yes,Cloth,1.0,efficient,5.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,20200.0,Station wagon,Used,No,14547.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,2,1395.0,No,Cloth,1.0,unefficient,2.0,88.0,4.3,Standard,Plus,Safety Premium Package
Fiat Tipo,21990.0,Station wagon,Used,No,33.0,Automatic,Diesel,Dealer,1598.0,6.0,113.0,Front,3,1320.0,No,Cloth,1.0,efficient,1.0,88.0,3.7,Premium,Standard,Safety Premium Package
Fiat Tipo,22900.0,Station wagon,Used,No,38400.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,3,1320.0,No,Cloth,1.0,efficient,1.0,96.0,4.5,Standard,Plus,Safety Premium Package
Fiat Tipo,18670.0,Station wagon,Used,No,5248.0,Manual,Benzine,Dealer,1368.0,6.0,162.0,Front,10,1320.0,Yes,Cloth,1.0,unefficient,3.0,88.0,7.1,Premium,Plus,Safety Premium Package
Fiat Tipo,12680.0,Station wagon,Used,Yes,90594.0,Manual,Diesel,Dealer,1598.0,5.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,70.0,0.0,Standard,Standard,Safety Premium Package
Fiat Tipo,23500.0,Station wagon,Pre-registered,Yes,1.0,Manual,Diesel,Dealer,1248.0,5.0,113.0,Front,1,1385.0,No,Cloth,1.0,efficient,1.0,70.0,4.3,Standard,Standard,Safety Premium Package
Fiat Tipo,17990.0,Station wagon,Used,Yes,18500.0,Manual,Benzine,Dealer,1368.0,6.0,152.0,Front,4,1380.0,Yes,Cloth,1.0,unefficient,2.0,88.0,6.7,Standard,Plus,Safety Premium Package
Fiat Tipo,11900.0,Station wagon,Used,No,110554.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,3,1395.0,No,Cloth,1.0,efficient,5.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,29800.0,Station wagon,Employee's car,No,10.0,Automatic,Benzine,Dealer,1469.0,7.0,120.0,Front,4,1455.0,No,Cloth,1.0,efficient,0.0,96.0,5.6,Standard,Plus,Safety Premium Package
Fiat Tipo,22490.0,Station wagon,Pre-registered,No,10.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,8,1320.0,No,Cloth,1.0,efficient,0.0,74.0,5.1,Premium,Plus,Safety Premium Package
Fiat Tipo,17400.0,Station wagon,Used,No,59304.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,1,1465.0,No,Cloth,1.0,unefficient,2.0,88.0,4.6,Standard,Standard,Safety Premium Plus Package
Fiat Tipo,18800.0,Station wagon,Used,Yes,31876.0,Automatic,Diesel,Dealer,1598.0,6.0,117.0,Front,4,1405.0,Yes,Cloth,1.0,unefficient,2.0,88.0,4.4,Standard,Plus,Safety Premium Package
Fiat Tipo,15990.0,Station wagon,Used,No,38188.0,Manual,Diesel,Dealer,1600.0,6.0,120.0,Front,1,1475.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat 500X,16900.0,Station wagon,Used,No,71000.0,Automatic,Benzine,Private seller,1368.0,6.0,133.5,Front,8,1320.0,Yes,Part/Full Leather,1.0,unefficient,5.0,103.0,6.0,Premium,Standard,Safety Premium Package
Fiat Tipo,14900.0,Station wagon,Used,Yes,66000.0,Manual,Liquid/Natural Gas,Dealer,1368.0,6.0,135.0,Front,2,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,8.3,Premium,Standard,Safety Premium Package
Fiat Tipo,14500.0,Station wagon,Used,No,80613.0,Manual,Benzine,Dealer,1598.0,6.0,135.0,Front,1,1320.0,No,Cloth,1.0,efficient,5.0,88.0,0.0,Standard,Standard,Safety Premium Package
Fiat Tipo,17950.0,Station wagon,Used,No,45662.0,Automatic,Diesel,Dealer,1598.0,6.0,125.0,Front,2,1320.0,No,Cloth,1.0,unefficient,2.0,88.0,4.7,Premium,Plus,Safety Premium Package
Fiat Tipo,15490.0,Station wagon,Employee's car,Yes,59608.0,Manual,Benzine,Dealer,1368.0,6.0,152.0,Front,3,1380.0,No,Cloth,1.0,unefficient,2.0,88.0,6.7,Standard,Plus,Safety Premium Package
Fiat Tipo,15800.0,Station wagon,Used,Yes,67000.0,Automatic,Diesel,Dealer,1598.0,6.0,98.0,Front,1,1395.0,No,Cloth,1.0,efficient,5.0,88.0,3.7,Standard,Standard,Safety Premium Plus Package
Fiat Tipo,16359.0,Station wagon,Used,Yes,47104.0,Manual,Diesel,Dealer,1600.0,6.0,116.0,Front,1,1465.0,No,Cloth,1.0,unefficient,2.0,88.0,4.6,Standard,Plus,Safety Standard Package
Fiat Tipo,16900.0,Station wagon,Used,No,42591.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,2,1465.0,No,Cloth,1.0,efficient,4.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,14000.0,Station wagon,Used,No,70500.0,Manual,Benzine,Private seller,1368.0,6.0,152.0,Front,6,1380.0,Yes,Cloth,1.0,efficient,4.0,88.0,7.0,Premium,Standard,Safety Premium Package
Fiat Tipo,15000.0,Station wagon,Used,No,58150.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,70.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,12500.0,Station wagon,Used,No,54000.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,2,1375.0,Yes,Cloth,1.0,efficient,4.0,70.0,3.7,Premium,Standard,Safety Premium Package
Fiat Tipo,27330.0,Station wagon,Pre-registered,Yes,5.0,Manual,Diesel,Dealer,1598.0,6.0,122.0,Front,3,1490.0,No,Cloth,1.0,unefficient,0.0,96.0,4.7,Standard,Standard,Safety Premium Package
Fiat Tipo,18900.0,Station wagon,Used,No,27808.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,2,1465.0,No,Cloth,1.0,unefficient,2.0,88.0,4.6,Standard,Plus,Safety Premium Package
Fiat Tipo,9970.0,Station wagon,Used,Yes,77631.0,Manual,Benzine,Dealer,1368.0,6.0,132.0,Front,6,1280.0,Yes,Cloth,2.0,unefficient,5.0,70.0,5.7,Standard,Standard,Safety Premium Package
Fiat 500X,32499.0,Station wagon,Used,No,9511.0,Manual,Diesel,Dealer,1598.0,5.0,134.0,Front,1,1570.0,No,Part/Full Leather,1.0,unefficient,0.0,98.0,5.5,Standard,Standard,Safety Premium Package
Fiat Tipo,18800.0,Station wagon,Used,No,30934.0,Manual,Diesel,Dealer,1598.0,6.0,116.0,Front,2,1465.0,No,Cloth,1.0,unefficient,2.0,88.0,4.6,Standard,Plus,Safety Premium Package
Fiat Tipo,17900.0,Station wagon,Used,No,26640.0,Automatic,Diesel,Dealer,1598.0,6.0,98.0,Front,2,1425.0,No,Cloth,1.0,efficient,6.0,88.0,3.7,Standard,Standard,Safety Standard Package
Fiat Tipo,16990.0,Station wagon,Used,Yes,59050.0,Automatic,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1400.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,13800.0,Station wagon,Used,Yes,95000.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,2,1320.0,No,Cloth,1.0,unefficient,3.0,70.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,21999.0,Station wagon,Used,No,1511.0,Manual,Benzine,Dealer,999.0,6.0,130.0,Front,1,1320.0,No,Cloth,1.0,efficient,0.0,88.0,5.8,Standard,Standard,Safety Premium Package
Fiat Tipo,15900.0,Station wagon,Used,No,133509.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Premium,Standard,Safety Premium Package
Fiat Tipo,31285.0,Station wagon,Demonstration,No,9000.0,Automatic,Diesel,Dealer,1495.0,6.0,119.0,Front,5,1459.0,Yes,Cloth,1.0,efficient,0.0,96.0,5.2,Standard,Plus,Safety Premium Package
Fiat Tipo,12900.0,Station wagon,Used,No,141300.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,2,1320.0,No,Cloth,1.0,efficient,6.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,23900.0,Station wagon,Demonstration,Yes,10.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,3,1375.0,No,Cloth,1.0,efficient,1.0,96.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,20590.0,Station wagon,Used,No,28011.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,2,1320.0,No,Cloth,1.0,efficient,1.0,96.0,4.5,Standard,Plus,Safety Premium Package
Fiat Tipo,24999.0,Station wagon,Used,No,3993.0,Manual,Benzine,Dealer,999.0,6.0,127.0,Front,3,1320.0,No,Cloth,1.0,efficient,0.0,75.0,5.8,Standard,Standard,Safety Premium Package
Fiat Tipo,16980.0,Station wagon,Used,Yes,57980.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,3,1395.0,Yes,Cloth,1.0,efficient,4.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,23490.0,Station wagon,Demonstration,Yes,12000.0,Manual,Diesel,Dealer,1598.0,6.0,119.0,Front,2,1340.0,No,Cloth,1.0,efficient,1.0,96.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,14999.0,Station wagon,Used,Yes,21623.0,Manual,Diesel,Dealer,1248.0,6.0,108.0,Front,3,1320.0,No,Cloth,1.0,unefficient,3.0,71.0,3.7,Standard,Standard,Safety Premium Package
Fiat 500X,12760.0,Station wagon,Used,Yes,58142.0,Manual,Benzine,Dealer,1598.0,5.0,139.0,Front,1,1570.0,Yes,Part/Full Leather,1.0,unefficient,6.0,81.0,6.0,Standard,Standard,Safety Premium Package
Fiat Tipo,14200.0,Station wagon,Used,No,114900.0,Manual,Liquid/Natural Gas,Dealer,1368.0,6.0,135.0,Front,2,1395.0,No,Cloth,1.0,unefficient,3.0,88.0,8.3,Standard,Standard,Safety Premium Package
Fiat 500X,13850.0,Station wagon,Used,No,83300.0,Manual,Benzine,Dealer,1368.0,6.0,137.0,Front,2,1395.0,Yes,Part/Full Leather,1.0,unefficient,6.0,103.0,5.9,Premium,Standard,Safety Premium Package
Fiat Tipo,14999.0,Station wagon,Used,Yes,11772.0,Manual,Diesel,Dealer,1248.0,6.0,108.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,71.0,3.7,Premium,Plus,Safety Premium Package
Fiat Tipo,24490.0,Station wagon,Demonstration,Yes,2.0,Manual,Benzine,Dealer,999.0,6.0,125.0,Front,5,1320.0,No,Cloth,1.0,efficient,0.0,74.0,5.8,Standard,Plus,Safety Premium Package
Fiat 500X,16900.0,Station wagon,Used,No,86000.0,Manual,Diesel,Dealer,1248.0,5.0,107.0,Front,3,1395.0,No,Part/Full Leather,1.0,unefficient,4.0,70.0,4.1,Premium,Standard,Safety Premium Package
Fiat Tipo,27990.0,Station wagon,Demonstration,No,1000.0,Automatic,Diesel,Dealer,1469.0,7.0,113.0,Front,2,1455.0,Yes,Cloth,1.0,efficient,0.0,96.0,3.7,Standard,Standard,Safety Premium Package
Fiat Panda,2500.0,Station wagon,Used,No,166000.0,Manual,Benzine,Private seller,1108.0,5.0,119.0,Front,2,915.0,No,Cloth,3.0,efficient,12.0,51.0,5.0,Standard,Plus,Safety Standard Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat 500X,14500.0,Station wagon,Used,Yes,84991.0,Manual,Benzine,Dealer,1598.0,5.0,147.0,Front,3,1350.0,No,Cloth,1.0,unefficient,6.0,81.0,6.4,Standard,Plus,Safety Premium Package
Fiat Panda,2590.0,Station wagon,Used,No,93000.0,Manual,Benzine,Dealer,1108.0,5.0,135.0,Front,2,915.0,Yes,Cloth,3.0,efficient,15.0,51.0,5.7,Standard,Standard,Safety Standard Package
Fiat 500X,13980.0,Station wagon,Used,No,49823.0,Manual,Benzine,Dealer,1598.0,5.0,139.0,Front,2,1570.0,Yes,Cloth,1.0,unefficient,6.0,81.0,6.0,Premium,Standard,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat 500X,29390.0,Station wagon,Demonstration,Yes,10.0,Automatic,Benzine,Dealer,1469.0,6.0,129.0,Front,2,1405.0,No,Cloth,1.0,unefficient,0.0,96.0,6.0,Standard,Standard,Safety Premium Package
Fiat Tipo,15900.0,Station wagon,Used,Yes,45000.0,Manual,Liquid/Natural Gas,Dealer,1368.0,6.0,132.0,Front,4,1280.0,No,Cloth,2.0,efficient,5.0,70.0,5.7,Standard,Plus,Safety Premium Package
Fiat Tipo,24490.0,Station wagon,Demonstration,Yes,2.0,Manual,Benzine,Dealer,999.0,5.0,125.0,Front,7,1320.0,No,Cloth,1.0,efficient,0.0,74.0,5.8,Standard,Plus,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,29960.0,Station wagon,Demonstration,Yes,1000.0,Automatic,Benzine,Dealer,1469.0,7.0,130.0,Front,1,1455.0,Yes,Cloth,1.0,efficient,0.0,96.0,5.8,Standard,Standard,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,19490.0,Station wagon,Pre-registered,No,10.0,Manual,Benzine,Dealer,999.0,5.0,124.0,Front,1,1320.0,No,Cloth,1.0,efficient,0.0,74.0,5.4,Standard,Standard,Safety Premium Package
Fiat Panda,8200.0,Station wagon,Used,No,35600.0,Manual,Benzine,Private seller,1242.0,5.0,119.0,Front,1,1015.0,Yes,Cloth,3.0,efficient,5.0,51.0,5.1,Standard,Standard,Safety Premium Package
Fiat Tipo,14400.0,Station wagon,Used,Yes,63000.0,Manual,Diesel,Dealer,1248.0,5.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,4.2,Standard,Standard,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,13849.0,Station wagon,Used,Yes,27263.0,Manual,Benzine,Dealer,1368.0,6.0,133.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,70.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,9900.0,Station wagon,Used,No,163715.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,2,1320.0,No,Cloth,1.0,efficient,6.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,15900.0,Station wagon,Used,No,85707.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,2,1320.0,No,Part/Full Leather,1.0,efficient,4.0,70.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,14300.0,Station wagon,Used,No,56117.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,1,1255.0,No,Part/Full Leather,3.0,efficient,5.0,70.0,3.7,Standard,Standard,Safety Standard Package
Fiat 500X,31499.0,Station wagon,Used,No,6511.0,Manual,Benzine,Dealer,1469.0,5.0,133.0,Front,1,1570.0,No,Cloth,1.0,unefficient,0.0,98.0,6.0,Standard,Plus,Safety Premium Package
Fiat Tipo,18900.0,Station wagon,Used,No,16847.0,Manual,Diesel,Dealer,1598.0,6.0,120.0,Front,3,1470.0,No,Cloth,1.0,efficient,1.0,96.0,4.7,Standard,Standard,Safety Premium Package
Fiat Tipo,12900.0,Station wagon,Used,No,53900.0,Manual,Diesel,Dealer,1248.0,5.0,110.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,70.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,13990.0,Station wagon,Used,Yes,68000.0,Manual,Diesel,Dealer,1598.0,6.0,98.0,Front,1,1395.0,Yes,Part/Full Leather,3.0,efficient,5.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,11650.0,Station wagon,Used,No,30899.0,Manual,Diesel,Dealer,1248.0,5.0,103.0,Front,2,1375.0,No,Part/Full Leather,1.0,unefficient,2.0,70.0,3.9,Standard,Standard,Safety Standard Package
Fiat Tipo,8900.0,Station wagon,Used,Yes,135000.0,Manual,Diesel,Dealer,1248.0,5.0,99.0,Front,1,1320.0,Yes,Cloth,1.0,efficient,6.0,70.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,14900.0,Station wagon,Used,Yes,85500.0,Automatic,Diesel,Dealer,1598.0,6.0,122.0,Front,3,1370.0,No,Cloth,1.0,unefficient,3.0,88.0,4.7,Standard,Plus,Safety Premium Package
Fiat Tipo,14750.0,Station wagon,Used,Yes,97464.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,14750.0,Station wagon,Used,Yes,97464.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,20700.0,Station wagon,Pre-registered,Yes,0.0,Manual,Benzine,Dealer,1000.0,6.0,130.0,Front,1,1320.0,No,Cloth,1.0,efficient,0.0,73.0,5.8,Standard,Standard,Safety Premium Package
Fiat Tipo,7990.0,Station wagon,Used,Yes,173999.0,Manual,Benzine,Dealer,1400.0,6.0,130.0,Front,1,1320.0,No,Cloth,1.0,efficient,4.0,88.0,5.8,Standard,Standard,Safety Premium Package
Fiat Tipo,14750.0,Station wagon,Used,Yes,97464.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,13800.0,Station wagon,Used,Yes,64655.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,36980.0,Station wagon,Demonstration,No,5.0,Automatic,Diesel,Dealer,1469.0,7.0,0.0,Front,3,1355.0,No,Cloth,1.0,efficient,0.0,88.0,5.2,Standard,Plus,Safety Premium Package
Fiat Tipo,8475.0,Station wagon,Used,Yes,191713.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,1.0,efficient,4.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,14849.0,Station wagon,Used,Yes,81000.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1320.0,No,Cloth,1.0,unefficient,2.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,8990.0,Station wagon,Used,Yes,195000.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,efficient,4.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,9690.0,Station wagon,Used,No,128500.0,Manual,Benzine,Private seller,1368.0,6.0,162.0,Front,9,1350.0,Yes,Cloth,2.0,efficient,6.0,88.0,7.1,Premium,Plus,Safety Premium Package
Fiat Tipo,18200.0,Station wagon,Used,Yes,42425.0,Automatic,Benzine,Dealer,1600.0,6.0,130.0,Front,1,1320.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,14990.0,Station wagon,Used,No,59000.0,Automatic,Diesel,Dealer,1598.0,6.0,98.0,Front,9,1320.0,Yes,Cloth,1.0,efficient,4.0,88.0,3.7,Premium,Plus,Safety Premium Package
Fiat Tipo,12900.0,Station wagon,Used,Yes,91826.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,10490.0,Station wagon,Used,Yes,148003.0,Manual,Diesel,Dealer,1600.0,6.0,113.0,Front,1,1320.0,No,Cloth,2.0,efficient,6.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,15182.0,Station wagon,Used,Yes,83991.0,Automatic,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1350.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
Fiat Tipo,16727.0,Station wagon,Used,Yes,17820.0,Manual,Benzine,Dealer,1368.0,6.0,130.0,Front,1,1305.0,No,Cloth,1.0,unefficient,2.0,88.0,7.0,Standard,Standard,Safety Premium Package
Fiat Tipo,13091.0,Station wagon,Used,Yes,104556.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,13091.0,Station wagon,Used,Yes,104556.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,13500.0,Station wagon,Used,No,59500.0,Manual,Diesel,Private seller,1598.0,6.0,124.0,Front,7,1465.0,Yes,Cloth,2.0,efficient,4.0,88.0,4.7,Premium,Standard,Safety Premium Package
Fiat Tipo,13091.0,Station wagon,Used,Yes,104556.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,13091.0,Station wagon,Used,Yes,104556.0,Manual,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1390.0,No,Cloth,1.0,unefficient,3.0,88.0,4.6,Standard,Standard,Safety Premium Package
Fiat Tipo,15182.0,Station wagon,Used,Yes,83991.0,Automatic,Diesel,Dealer,1598.0,6.0,113.0,Front,1,1350.0,No,Cloth,1.0,unefficient,3.0,88.0,3.7,Standard,Standard,Safety Premium Package
