make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Peugeot 3008,96.0,0.0,1492.0,30.0,Automatic,8.0,Front,5.3,123.0,35990.0
Peugeot 3008,130.0,4.0,1492.0,27955.0,Automatic,8.0,Front,4.9,129.0,27700.0
Peugeot 2008,68.0,7.0,1235.0,97254.0,Automatic,8.0,Front,3.8,98.0,11399.0
Peugeot 2008,96.0,2.0,1235.0,10.0,Automatic,8.0,Front,2.359,0.0,29999.0
Peugeot 3008,95.0,3.0,1505.0,43775.0,Automatic,8.0,Front,4.1,108.0,27490.0
Peugeot 3008,220.0,0.0,1908.0,6420.0,Automatic,8.0,4WD,1.5,31.0,44880.0
Peugeot 3008,96.0,4.0,1505.0,66417.0,Automatic,8.0,Front,4.1,108.0,23890.0
Peugeot 3008,96.0,3.0,1430.0,69524.0,Automatic,8.0,Front,4.0,102.0,23290.0
Peugeot 3008,96.0,1.0,1492.0,14681.0,Manual,6.0,Front,6.3,123.0,29900.0
Peugeot 3008,165.0,0.0,1492.0,2.0,Automatic,8.0,Front,1.5,108.0,38800.0
Peugeot 3008,96.0,3.0,1430.0,82713.0,Automatic,8.0,Front,4.0,102.0,21290.0
Peugeot 3008,96.0,3.0,1325.0,27536.0,Manual,6.0,Front,5.3,120.0,23190.0
Peugeot 3008,133.0,3.0,1375.0,34580.0,Automatic,8.0,Front,5.8,131.0,28690.0
Peugeot 3008,96.0,5.0,1229.0,177010.0,Manual,6.0,Front,5.0,115.0,17450.0
Peugeot 3008,62.0,0.0,1915.0,500.0,Automatic,8.0,4WD,0.0,123.0,49950.0
Peugeot 3008,220.0,2.0,1815.0,24838.0,Automatic,8.0,4WD,6.3,34.0,39445.0
Peugeot 3008,96.0,3.0,1325.0,28503.0,Manual,6.0,Front,5.3,120.0,23790.0
Peugeot 2008,96.0,2.0,1267.0,48836.0,Manual,6.0,Front,4.5,103.0,20990.0
Peugeot 3008,132.0,4.0,1555.0,77456.0,Automatic,8.0,Front,4.6,122.0,27899.0
Peugeot 2008,81.0,1.0,1235.0,58614.0,Manual,5.0,Front,4.4,98.0,20590.0
Peugeot 3008,96.0,4.0,1492.0,83600.0,Manual,6.0,Front,4.1,108.0,20990.0
Peugeot 2008,74.0,1.0,1235.0,24986.0,Manual,6.0,Front,5.4,112.5,20900.0
Peugeot 3008,88.0,7.0,1470.0,77065.0,Automatic,6.0,Front,4.2,109.0,13980.0
Peugeot 3008,96.0,5.0,1250.0,10430.0,Manual,6.0,Front,5.2,117.0,18990.0
Peugeot 2008,96.0,2.0,1235.0,4664.0,Manual,6.0,Front,4.9,103.0,25950.0
Peugeot 3008,96.0,4.0,1505.0,116119.0,Automatic,8.0,Front,3.8,101.0,20999.0
Peugeot 3008,112.0,5.0,1492.0,88000.0,Manual,6.0,Front,4.1,108.0,21780.0
Peugeot 3008,96.0,6.0,1492.0,89601.0,Automatic,8.0,Front,5.3,135.0,16499.0
Peugeot 3008,88.0,7.0,1492.0,100111.0,Manual,6.0,Front,4.1,108.0,11990.0
Peugeot 3008,96.0,0.0,1504.0,3750.0,Automatic,8.0,Front,4.0,104.0,33950.0
Peugeot 2008,96.0,0.0,1192.0,2.0,Manual,6.0,Front,4.5,112.5,25931.0
Peugeot 3008,220.0,2.0,1492.0,11648.0,Automatic,8.0,4WD,1.6,36.0,38500.0
Peugeot 3008,121.0,3.0,1375.0,38410.0,Automatic,6.0,Front,6.0,136.0,27790.0
Peugeot 3008,96.0,2.0,1430.0,36326.0,Automatic,8.0,Front,4.0,102.0,26790.0
Peugeot 2008,81.0,1.0,1235.0,63000.0,Manual,6.0,Front,3.7,98.0,22900.0
Peugeot 3008,96.0,5.0,1254.0,93000.0,Manual,6.0,Front,5.0,115.0,19490.0
Peugeot 3008,96.0,3.0,1492.0,67832.0,Manual,6.0,Front,4.1,108.0,21999.0
Peugeot 3008,96.0,3.0,1492.0,38320.0,Automatic,8.0,Front,4.1,108.0,28390.0
Peugeot 2008,73.0,4.0,1235.0,69400.0,Manual,5.0,Front,3.7,98.0,16400.0
Peugeot 3008,88.0,4.0,1390.0,92000.0,Automatic,6.0,Front,4.4,114.0,26800.0
Peugeot 508,265.0,1.0,1505.0,17600.0,Automatic,8.0,4WD,4.0,42.0,50990.0
Peugeot 508,120.0,10.0,1505.0,153000.0,Automatic,8.0,Front,5.7,150.0,9000.0
Peugeot 508,96.0,3.0,1505.0,144619.0,Automatic,8.0,Front,3.9,101.5,19990.0
Peugeot 308,88.0,8.0,1370.0,193000.0,Manual,6.0,Front,3.7,98.0,10900.0
Peugeot 508,150.0,7.0,1735.0,175000.0,Automatic,6.0,Front,5.5,145.0,12990.0
Peugeot 508,165.0,0.0,1505.0,1000.0,Automatic,8.0,4WD,1.2,26.0,51290.0
Peugeot 308,165.0,0.0,1370.0,2.0,Automatic,8.0,Front,0.0,98.0,42366.0
Peugeot 508,132.0,5.0,1505.0,97669.0,Automatic,8.0,Front,4.6,119.0,16999.0
Peugeot 308,85.0,5.0,1475.0,109878.0,Manual,6.0,Front,3.2,85.0,11995.0
Peugeot 508,165.0,0.0,1505.0,1500.0,Automatic,8.0,Front,6.9,101.5,36500.0
Peugeot 508,85.0,4.0,1474.0,101464.0,Manual,6.0,Front,3.6,100.0,13100.0
Peugeot 207,50.0,11.0,1247.0,199900.0,Manual,5.0,Front,4.2,110.0,3890.0
Peugeot 308,151.0,6.0,1370.0,55506.0,Manual,6.0,Front,5.8,0.0,17900.0
Peugeot 308,74.0,6.0,1370.0,76000.0,Manual,6.0,Front,3.7,98.0,11000.0
Peugeot 308,130.0,3.0,1370.0,62000.0,Automatic,8.0,Front,4.6,166.0,21900.0
Peugeot 308,132.0,4.0,1370.0,139228.0,Automatic,8.0,Front,4.6,98.0,15190.0
Peugeot 308,81.0,0.0,1370.0,2.0,Manual,6.0,Front,0.0,115.0,21942.0
Peugeot 308,110.0,7.0,1370.0,161988.0,Automatic,8.0,Front,4.2,98.0,10790.0
Peugeot 308,88.0,5.0,1370.0,136152.0,Manual,6.0,Front,3.7,98.0,10690.0
Peugeot 508,133.0,1.0,1505.0,18479.0,Automatic,6.0,Front,5.2,124.0,39700.0
Peugeot 508,132.0,6.0,1505.0,83900.0,Automatic,8.0,Front,4.4,114.0,17900.0
Peugeot 308,133.0,0.0,1370.0,5.0,Automatic,8.0,Front,0.0,98.0,35900.0
Peugeot 308,110.0,4.0,1370.0,84901.0,Manual,6.0,Front,3.9,102.0,17290.0
Peugeot 508,120.0,7.0,1595.0,52467.0,Automatic,6.0,Front,4.4,144.0,16100.0
Peugeot 508,130.0,3.0,1615.0,60000.0,Automatic,8.0,Front,4.7,124.0,29890.0
Peugeot 508,133.0,1.0,1820.0,22135.0,Automatic,8.0,Front,1.6,36.0,36890.0
Peugeot 308,82.0,7.0,1165.0,119536.0,Manual,5.0,Front,4.2,109.0,9300.0
Peugeot 308,88.0,5.0,1370.0,63975.0,Manual,6.0,Front,3.7,98.0,13500.0
Peugeot 508,132.0,3.0,1505.0,128314.0,Automatic,8.0,Front,4.7,101.5,24590.0
Peugeot 308,110.0,7.0,1550.0,126570.0,Automatic,6.0,Front,4.2,105.0,11970.0
Peugeot 308,88.0,5.0,1370.0,63975.0,Manual,6.0,Front,3.7,98.0,13500.0
Peugeot 508,165.0,3.0,1505.0,37100.0,Automatic,8.0,Front,5.4,168.0,32900.0
Peugeot 308,88.0,6.0,1370.0,122511.0,Manual,6.0,Front,3.9,0.0,12450.0
Peugeot 508,265.0,0.0,1950.0,6500.0,Automatic,8.0,4WD,1.8,46.0,59870.0
Peugeot 508,96.0,2.0,1505.0,34570.0,Automatic,8.0,Front,4.0,104.0,27990.0
Peugeot 308,115.0,11.0,1370.0,74000.0,Automatic,8.0,Front,7.1,165.0,8950.0
Peugeot 508,96.0,1.0,1505.0,5.0,Automatic,8.0,Front,5.0,114.0,35890.0
Peugeot 508,165.0,3.0,1505.0,20694.0,Automatic,8.0,Front,5.4,124.0,30490.0
Peugeot 508,132.0,5.0,1725.0,85200.0,Automatic,8.0,Front,4.6,122.0,22290.0
Peugeot 308,96.0,4.0,1370.0,113041.0,Manual,6.0,Front,3.8,98.0,12690.0
Peugeot 508,147.0,0.0,1505.0,3999.0,Automatic,8.0,4WD,1.8,41.0,63900.0
Peugeot 308,81.0,2.0,1370.0,24701.0,Manual,6.0,Front,5.1,115.0,19490.0
Peugeot 308,96.0,0.0,1420.0,1.0,Automatic,8.0,Front,5.9,134.0,35350.0
Peugeot 308,96.0,0.0,1475.0,1500.0,Automatic,8.0,Front,4.7,123.0,39790.0
Peugeot 308,132.0,4.0,1550.0,52250.0,Automatic,8.0,Front,0.0,0.0,20990.0
Peugeot 308,96.0,3.0,1394.0,65000.0,Automatic,6.0,Front,3.9,102.0,17880.0
Peugeot 308,96.0,4.0,1370.0,83405.0,Manual,6.0,Front,3.7,96.0,16770.0
Peugeot 207,68.0,12.0,1247.0,155000.0,Manual,5.0,Front,4.4,110.0,5500.0
Peugeot 508,165.0,1.0,1505.0,14900.0,Automatic,8.0,Front,1.6,35.0,44888.0
Peugeot 308,96.0,0.0,1370.0,150.0,Automatic,8.0,Front,4.9,114.0,41499.0
Peugeot 308,96.0,0.0,1420.0,3000.0,Automatic,8.0,Front,5.9,133.0,33780.0
Peugeot 2008,60.0,8.0,1215.0,50600.0,Manual,5.0,Front,4.9,114.0,9990.0
Peugeot 308,96.0,2.0,1370.0,24150.0,Manual,6.0,Front,3.7,98.0,19450.0
Peugeot 508,96.0,0.0,1505.0,9990.0,Automatic,8.0,Front,3.9,103.0,48690.0
Peugeot 308,96.0,0.0,1420.0,5500.0,Automatic,8.0,Front,5.9,135.0,37490.0
Peugeot 508,96.0,0.0,1505.0,9900.0,Automatic,8.0,Front,3.9,101.0,31859.0
Peugeot 308,96.0,0.0,1420.0,25.0,Automatic,8.0,Front,5.9,135.0,31600.0
Peugeot 308,96.0,0.0,1370.0,6789.0,Automatic,8.0,Front,3.7,121.0,31990.0
Peugeot 308,96.0,0.0,1370.0,8900.0,Automatic,8.0,Front,4.9,114.0,31689.0
Peugeot 308,88.0,5.0,1370.0,63975.0,Manual,6.0,Front,3.7,98.0,13500.0
Peugeot 308,88.0,4.0,1370.0,56620.0,Automatic,8.0,Front,3.7,0.0,14999.0
Peugeot 308,96.0,5.0,1265.0,77700.0,Manual,6.0,Front,4.6,106.0,14990.0
Peugeot 508,96.0,0.0,1505.0,100.0,Automatic,8.0,Front,3.9,103.0,48690.0
Peugeot 308,96.0,3.0,1370.0,17000.0,Manual,6.0,Front,4.9,115.0,20490.0
Peugeot 308,96.0,0.0,1370.0,8900.0,Automatic,8.0,Front,4.9,114.0,31889.0
Peugeot 308,96.0,2.0,1420.0,25700.0,Automatic,6.0,Front,4.9,116.0,19799.0
Peugeot 308,96.0,0.0,1370.0,100.0,Automatic,8.0,Front,4.8,125.0,34490.0
Peugeot 308,81.0,6.0,1330.0,53935.0,Manual,5.0,Front,4.7,109.0,14500.0
Peugeot 508,96.0,0.0,1505.0,100.0,Automatic,8.0,Front,3.9,103.0,48890.0
Peugeot 508,96.0,0.0,1505.0,100.0,Automatic,8.0,Front,3.9,103.0,48890.0
Peugeot 308,96.0,0.0,1420.0,50.0,Automatic,8.0,Front,5.9,133.0,34680.0
Peugeot 508,96.0,0.0,1505.0,8907.0,Automatic,8.0,Front,3.7,98.0,34890.0
Peugeot 508,120.0,2.0,1615.0,32606.0,Automatic,8.0,Front,4.6,122.0,32890.0
Peugeot 308,96.0,3.0,1279.0,25000.0,Automatic,8.0,Front,5.4,123.0,21890.0
Peugeot 508,88.0,5.0,1520.0,72100.0,Automatic,6.0,Front,4.2,108.0,18850.0
Peugeot 308,96.0,0.0,1370.0,100.0,Manual,6.0,Front,4.7,109.0,29246.0
Peugeot 308,88.0,5.0,1370.0,46388.0,Manual,6.0,Front,3.7,96.0,16950.0
Peugeot 308,110.0,8.0,1370.0,141000.0,Automatic,8.0,Front,4.3,112.0,10999.0
Peugeot 308,96.0,4.0,1279.0,38500.0,Manual,6.0,Front,5.2,118.0,16490.0
Peugeot 308,165.0,0.0,1762.0,7400.0,Automatic,8.0,Front,1.2,26.0,39950.0
Peugeot 308,96.0,0.0,1420.0,10.0,Automatic,8.0,Front,4.8,109.0,29950.0
Peugeot 3008,88.0,6.0,1615.0,88590.0,Automatic,6.0,Front,4.1,109.0,16940.0
Peugeot 508,265.0,1.0,1505.0,5654.0,Automatic,8.0,4WD,4.0,42.0,58950.0
Peugeot 207,68.0,10.0,1322.0,220000.0,Manual,5.0,Front,4.2,110.0,3390.0
Peugeot 508,265.0,1.0,1950.0,9000.0,Automatic,8.0,4WD,1.9,42.0,61950.0
Peugeot 308,85.0,4.0,1370.0,98997.0,Manual,6.0,Front,3.7,85.0,13890.0
Peugeot 308,84.0,9.0,1370.0,223889.0,Manual,6.0,Front,4.2,111.0,4999.0
Peugeot 2008,88.0,5.0,1275.0,108900.0,Manual,6.0,Front,3.7,96.0,15800.0
Peugeot 508,103.0,10.0,1505.0,127390.0,Manual,6.0,Front,4.0,101.5,8200.0
Peugeot 508,130.0,3.0,1615.0,89000.0,Automatic,8.0,Front,4.7,124.0,42900.0
Peugeot 308,88.0,7.0,1275.0,194608.0,Manual,6.0,Front,3.2,82.0,6950.0
Peugeot 308,96.0,0.0,1370.0,7500.0,Automatic,8.0,Front,4.9,115.0,37900.0
Peugeot 508,133.0,3.0,1505.0,46503.0,Automatic,8.0,Front,5.2,125.0,26480.0
Peugeot 508,85.0,10.0,1430.0,170000.0,Semi-automatic,6.0,Front,4.2,110.0,7600.0
Peugeot 308,88.0,6.0,1370.0,162000.0,Manual,6.0,Front,3.7,98.0,9500.0
Peugeot 308,88.0,8.0,1275.0,222000.0,Manual,6.0,Front,3.2,85.0,6499.0
Peugeot 308,88.0,8.0,1275.0,234011.0,Manual,6.0,Front,3.2,85.0,6499.0
Peugeot 508,120.0,10.0,1540.0,81500.0,Automatic,6.0,Front,5.7,130.0,11700.0
Peugeot 308,165.0,3.0,1394.0,14091.0,Automatic,8.0,Front,5.9,136.0,26450.0
Peugeot 308,82.0,11.0,1370.0,204000.0,Manual,6.0,Front,5.0,129.0,4900.0
Peugeot 308,88.0,8.0,1275.0,148799.0,Manual,6.0,Front,3.2,85.0,7450.0
Peugeot 308,96.0,2.0,1478.0,37200.0,Automatic,8.0,Front,3.7,102.0,23490.0
Peugeot 508,265.0,0.0,1505.0,16141.0,Automatic,8.0,4WD,4.0,0.0,61990.0
Peugeot 508,96.0,2.0,1505.0,67794.0,Manual,6.0,Front,4.0,94.0,24480.0
Peugeot 2008,68.0,7.0,1235.0,132242.0,Manual,5.0,Front,4.0,104.0,10500.0
Peugeot 308,96.0,1.0,1370.0,21751.0,Manual,6.0,Front,4.8,98.0,20400.0
Peugeot 308,96.0,2.0,1370.0,42000.0,Manual,6.0,Front,5.8,115.0,14500.0
Peugeot 508,96.0,0.0,1505.0,10.0,Automatic,8.0,Front,4.0,130.0,39990.0
Peugeot 508,120.0,6.0,1505.0,157000.0,Manual,6.0,4WD,4.0,104.0,17500.0
Peugeot 308,96.0,4.0,1320.0,80892.0,Automatic,8.0,Front,3.9,99.0,15190.0
Peugeot 508,133.0,1.0,1820.0,42700.0,Automatic,8.0,Front,1.6,27.0,32500.0
Peugeot 308,110.0,6.0,1390.0,15000.0,Manual,6.0,Front,3.9,97.0,21750.0
Peugeot 508,132.0,7.0,1505.0,142500.0,Automatic,8.0,Front,4.0,101.5,14990.0
Peugeot 308,133.0,5.0,1400.0,126516.0,Automatic,6.0,Front,4.2,109.0,17450.0
Peugeot 2008,96.0,2.0,1235.0,24475.0,Manual,6.0,Front,5.0,124.0,24980.0
Peugeot 308,96.0,0.0,1370.0,2.0,Automatic,8.0,Front,0.0,115.0,27696.0
Peugeot 508,120.0,3.0,1615.0,60700.0,Automatic,8.0,Front,4.2,111.0,28500.0
Peugeot 3008,98.0,1.0,1512.0,6000.0,Automatic,6.0,Front,4.15,29.0,56699.0
Peugeot 308,85.0,5.0,1275.0,104398.0,Manual,6.0,Front,3.2,85.0,10945.0
Peugeot 508,115.0,10.0,1395.0,227774.0,Manual,6.0,Front,6.3,145.0,5885.0
Peugeot 308,88.0,7.0,1285.0,145000.0,Automatic,6.0,Front,3.7,96.0,12500.0
Peugeot 308,96.0,3.0,1370.0,108500.0,Manual,6.0,Front,4.0,98.0,15997.0
Peugeot 308,110.0,6.0,1495.0,94150.0,Automatic,6.0,Front,4.2,109.0,13800.0
Peugeot 308,96.0,4.0,1370.0,92780.0,Manual,6.0,Front,3.7,98.0,16000.0
Peugeot 308,88.0,7.0,1275.0,144461.0,Manual,6.0,Front,3.2,82.0,8950.0
Peugeot 308,74.0,5.0,1275.0,128457.0,Manual,6.0,Front,3.6,95.0,11990.0
Peugeot 308,110.0,5.0,1370.0,96000.0,Manual,6.0,Front,3.9,102.0,16980.0
Peugeot 508,133.0,1.0,1505.0,10.0,Automatic,8.0,Front,1.4,33.0,40944.0
Peugeot 308,88.0,5.0,1275.0,123675.0,Manual,6.0,Front,3.7,88.0,12990.0
Peugeot 206,66.0,16.0,1091.0,264792.0,Manual,5.0,Front,5.3,144.0,999.0
Peugeot 308,96.0,7.0,1165.0,140809.0,Manual,6.0,Front,4.6,106.0,11450.0
Peugeot 308,73.0,4.0,1390.0,26000.0,Manual,5.0,Front,3.7,97.0,17300.0
Peugeot 508,96.0,2.0,1505.0,19000.0,Automatic,8.0,Front,4.0,101.5,25990.0
Peugeot 3008,85.0,5.0,1512.0,114000.0,Automatic,6.0,Front,4.2,108.0,20450.0
Peugeot 308,88.0,7.0,1160.0,121004.0,Manual,6.0,Front,3.2,82.0,10385.0
Peugeot 508,110.0,5.0,1595.0,62530.0,Manual,6.0,Front,4.2,101.5,18900.0
Peugeot 308,96.0,2.0,1370.0,78355.0,Automatic,8.0,Front,3.7,98.0,19400.0
Peugeot 508,96.0,2.0,1505.0,39650.0,Manual,6.0,Front,3.6,94.0,24500.0
Peugeot 308,96.0,2.0,1370.0,57592.0,Automatic,8.0,Front,3.9,99.0,20500.0
Peugeot 308,165.0,3.0,1394.0,36000.0,Automatic,8.0,Front,5.9,136.0,25490.0
Peugeot 508,96.0,2.0,1505.0,32781.0,Automatic,8.0,Front,3.9,99.0,28790.0
Peugeot 508,165.0,0.0,1720.0,15000.0,Automatic,8.0,Front,1.4,101.5,40700.0
Peugeot 308,110.0,13.0,1461.0,135227.0,Manual,6.0,Front,7.4,177.0,3295.0
Peugeot 308,165.0,3.0,1394.0,31694.0,Automatic,8.0,Front,5.9,136.0,26990.0
Peugeot 308,168.0,3.0,1370.0,58259.0,Automatic,8.0,Front,4.9,115.0,24780.0
Peugeot 308,82.0,5.0,1165.0,154789.0,Manual,6.0,Front,4.2,99.0,11449.0
Peugeot 308,132.0,7.0,1370.0,98000.0,Automatic,8.0,Front,0.0,98.0,15900.0
Peugeot 308,85.0,5.0,1370.0,68610.0,Manual,6.0,Front,3.9,102.0,15950.0
Peugeot 308,88.0,5.0,1385.0,88000.0,Automatic,6.0,Front,3.8,99.0,13900.0
Peugeot 308,96.0,1.0,1280.0,23560.0,Manual,6.0,Front,4.5,118.0,21350.0
Peugeot 308,74.0,4.0,1205.0,53625.0,Manual,6.0,Front,3.7,91.0,16300.0
Peugeot 508,96.0,3.0,1505.0,106922.0,Automatic,8.0,Front,3.6,96.0,25500.0
Peugeot 2008,96.0,4.0,1235.0,48461.0,Manual,6.0,Front,4.8,124.0,17490.0
Peugeot 308,96.0,1.0,1370.0,34350.0,Manual,6.0,Front,3.7,98.0,20800.0
Peugeot 308,88.0,5.0,1370.0,79809.0,Manual,6.0,Front,3.9,102.0,13790.0
Peugeot 508,96.0,1.0,1505.0,54799.0,Automatic,8.0,Front,3.8,124.0,26990.0
Peugeot 308,88.0,5.0,1370.0,46088.0,Manual,6.0,Front,3.9,102.0,15590.0
Peugeot 508,110.0,6.0,1595.0,78000.0,Manual,6.0,Front,4.2,110.0,14800.0
Peugeot 508,115.0,9.0,1395.0,156171.0,Manual,6.0,Front,6.3,145.0,9450.0
Peugeot 508,133.0,1.0,1505.0,10.0,Automatic,8.0,Front,1.4,33.0,40944.0
Peugeot 308,81.0,4.0,1179.0,93280.0,Manual,6.0,Front,5.0,115.0,15445.0
Peugeot 508,121.0,4.0,1395.0,55445.0,Manual,6.0,Front,5.6,130.0,23290.0
Peugeot 308,82.0,4.0,1179.0,153213.0,Manual,6.0,Front,5.0,115.0,12450.0
Peugeot 508,133.0,1.0,1505.0,10.0,Automatic,8.0,Front,1.4,33.0,40944.0
Peugeot 508,110.0,4.0,1505.0,77857.0,Manual,6.0,Front,4.2,110.0,17990.0
Peugeot 508,96.0,1.0,1505.0,25628.0,Automatic,8.0,Front,4.8,101.5,27900.0
Peugeot 308,88.0,6.0,1285.0,129811.0,Automatic,6.0,Front,3.7,96.0,15290.0
Peugeot 508,88.0,5.0,1405.0,131139.0,Manual,6.0,Front,3.7,96.0,13845.0
Peugeot 308,96.0,3.0,1370.0,42118.0,Manual,6.0,Front,3.7,98.0,18400.0
Peugeot 207,68.0,10.0,1247.0,67764.0,Manual,5.0,Front,4.2,110.0,6950.0
Peugeot 308,88.0,4.0,1285.0,105817.0,Automatic,6.0,Front,3.8,99.0,16900.0
Peugeot 508,88.0,4.0,1405.0,138669.0,Manual,6.0,Front,3.7,96.0,14845.0
Peugeot 508,96.0,2.0,1505.0,82869.0,Automatic,8.0,Front,4.0,130.0,25290.0
Peugeot 308,88.0,4.0,1285.0,105817.0,Automatic,6.0,Front,3.8,99.0,17790.0
Peugeot 308,88.0,6.0,1285.0,129811.0,Automatic,6.0,Front,3.7,96.0,14400.0
Peugeot 308,96.0,0.0,1385.0,500.0,Manual,6.0,Front,5.7,134.0,32940.0
Peugeot 308,87.0,5.0,1285.0,118507.0,Automatic,8.0,Front,3.7,99.0,15190.0
Peugeot 308,96.0,0.0,1370.0,1.0,Manual,6.0,Front,3.7,98.0,29900.0
Peugeot 308,75.0,3.0,1370.0,76264.0,Manual,6.0,Front,3.7,101.0,16950.0
Peugeot 308,88.0,13.0,1441.0,132415.0,Automatic,5.0,Front,7.5,177.0,6940.0
Peugeot 308,73.0,4.0,1275.0,108474.0,Manual,5.0,Front,3.6,98.0,11500.0
Peugeot 508,165.0,1.0,1505.0,20574.0,Automatic,8.0,Front,4.0,0.0,37500.0
Peugeot 308,88.0,5.0,1160.0,92665.0,Manual,6.0,Front,3.1,98.0,12885.0
Peugeot 308,96.0,5.0,1370.0,99000.0,Manual,6.0,Front,5.0,115.0,14900.0
Peugeot 308,96.0,1.0,1370.0,33954.0,Manual,6.0,Front,3.7,98.0,21900.0
Peugeot 308,96.0,2.0,1280.0,26000.0,Manual,6.0,Front,4.5,103.0,16700.0
Peugeot 308,88.0,4.0,1285.0,136639.0,Automatic,8.0,Front,3.7,99.0,15790.0
Peugeot 508,133.0,1.0,1820.0,24699.0,Automatic,8.0,Front,1.4,35.0,37500.0
Peugeot 308,75.0,4.0,1200.0,84687.0,Manual,6.0,Front,3.7,98.0,13490.0
Peugeot 508,132.0,3.0,1505.0,32800.0,Automatic,8.0,Front,4.0,101.5,30900.0
Peugeot 508,96.0,1.0,1505.0,56290.0,Automatic,8.0,Front,3.9,102.0,28990.0
Peugeot 308,96.0,4.0,1370.0,58800.0,Manual,6.0,Front,3.8,99.0,17000.0
Peugeot 508,165.0,1.0,1505.0,16168.0,Automatic,8.0,Front,4.0,0.0,36500.0
Peugeot 308,96.0,3.0,1279.0,51028.0,Manual,6.0,Front,5.3,121.0,19390.0
Peugeot 308,96.0,4.0,1370.0,28500.0,Automatic,8.0,Front,4.9,0.0,21450.0
Peugeot 207,54.0,14.0,1171.0,164665.0,Manual,5.0,Front,6.5,155.0,2340.0
Peugeot 308,130.0,3.0,1370.0,94000.0,Automatic,8.0,Front,4.6,120.0,21990.0
Peugeot 508,133.0,2.0,1505.0,42157.0,Automatic,6.0,Front,4.4,114.0,33980.0
Peugeot 308,96.0,5.0,1175.0,115927.0,Automatic,6.0,Front,4.9,112.0,14490.0
Peugeot 308,110.0,12.0,1461.0,117767.0,Manual,5.0,Front,7.5,177.0,6690.0
Peugeot 2008,73.0,5.0,1235.0,145000.0,Manual,5.0,Front,3.7,97.0,11900.0
Peugeot 308,96.0,4.0,1370.0,22033.0,Automatic,8.0,Front,4.9,115.0,19999.0
Peugeot 308,96.0,3.0,1370.0,48378.0,Manual,6.0,Front,5.2,115.0,17800.0
Peugeot 308,133.0,0.0,1734.0,10.0,Automatic,8.0,Front,1.0,23.0,42470.0
Peugeot 308,110.0,0.0,1734.0,5000.0,Automatic,8.0,Front,0.0,35.0,37500.0
Peugeot 308,73.0,4.0,1275.0,118190.0,Manual,5.0,Front,3.6,98.0,11500.0
Peugeot 308,96.0,3.0,1370.0,66000.0,Manual,6.0,Front,3.7,98.0,16000.0
Peugeot 308,97.0,3.0,1370.0,47777.0,Automatic,8.0,Front,4.9,117.0,22499.0
Peugeot 2008,68.0,8.0,1245.0,110587.0,Manual,6.0,Front,3.8,98.0,9980.0
Peugeot 308,88.0,4.0,1370.0,97900.0,Manual,6.0,Front,3.9,102.0,15900.0
Peugeot 308,81.0,2.0,1180.0,94750.0,Manual,6.0,Front,4.7,108.0,16845.0
Peugeot 308,96.0,7.0,1420.0,47000.0,Manual,6.0,Front,4.7,109.0,11900.0
Peugeot 308,98.0,1.0,1370.0,20700.0,Automatic,8.0,Front,4.9,139.0,24499.0
Peugeot 2008,96.0,2.0,1267.0,29600.0,Manual,6.0,Front,4.5,103.0,23900.0
Peugeot 508,96.0,3.0,1505.0,61601.0,Automatic,8.0,Front,5.2,124.0,31990.0
Peugeot 308,96.0,6.0,1165.0,123268.0,Manual,6.0,Front,4.6,106.0,11945.0
Peugeot 508,96.0,1.0,1505.0,14995.0,Automatic,8.0,Front,4.0,101.5,36493.0
Peugeot 308,115.0,10.0,1313.0,96368.0,Automatic,8.0,Front,7.8,176.0,8999.0
Peugeot 308,96.0,0.0,1370.0,12.0,Automatic,8.0,Front,5.7,115.0,34995.0
Peugeot 308,88.0,4.0,1370.0,118049.0,Automatic,6.0,Front,3.8,99.0,14000.0
Peugeot 308,96.0,6.0,1165.0,44693.0,Manual,6.0,Front,4.6,115.0,13950.0
Peugeot 308,97.0,7.0,1370.0,81396.0,Automatic,8.0,Front,4.9,114.0,15999.0
Peugeot 308,96.0,3.0,1370.0,85708.0,Automatic,8.0,Front,3.9,98.0,16490.0
Peugeot 308,96.0,3.0,1279.0,51961.0,Manual,6.0,Front,5.2,118.0,18190.0
Peugeot 308,96.0,0.0,1370.0,2.0,Manual,6.0,Front,5.6,115.0,24495.0
Peugeot 308,81.0,4.0,1179.0,118366.0,Manual,6.0,Front,4.9,115.0,14990.0
Peugeot 308,96.0,0.0,1370.0,7890.0,Automatic,8.0,Front,3.7,123.0,37900.0
Peugeot 508,96.0,5.0,1505.0,48048.0,Automatic,8.0,Front,4.0,101.5,23499.0
Peugeot 508,132.0,6.0,1505.0,99000.0,Automatic,8.0,Front,4.0,101.5,17000.0
Peugeot 308,85.0,7.0,1385.0,97701.0,Manual,6.0,Front,3.7,96.0,11600.0
Peugeot 308,82.0,4.0,1179.0,76168.0,Manual,6.0,Front,5.0,115.0,15945.0
Peugeot 207,54.0,13.0,1271.0,180000.0,Manual,5.0,Front,6.5,129.0,3900.0
Peugeot 308,88.0,4.0,1370.0,129707.0,Automatic,6.0,Front,3.8,99.0,14000.0
Peugeot 308,82.0,6.0,1165.0,109554.0,Manual,5.0,Front,4.2,99.0,11150.0
Peugeot 308,88.0,5.0,1370.0,60895.0,Manual,6.0,Front,3.9,102.0,14980.0
